Airline,Airline ID,Source airport ID,Source airport ,Destination airport ID,Destination airport ,Codeshare,Stops,Equipment,Price,Source,Destination,Date_of_Journey
Vistara,IB,2822,MAD,1229,MUC,346,0,319 320 321,8872,Mumbai,Hyderabad,12/06/2019
Air India,IB,2822,MAD,1229,MXP,1524,0,321 320,3898,Delhi,Cochin,3/06/2019
Jet Airways,IB,2822,MAD,1229,NCE,1354,0,CRK CR9,3332,Delhi,Cochin,21/05/2019
IndiGo,IB,2822,MAD,1229,NTE,1418,0,CRK,5608,Delhi,Cochin,21/03/2019
Jet Airways,IB,2822,MAD,1229,OPO,1636,0,CRK CR9,13941,Delhi,Cochin,6/06/2019
Multiple carriers,IB,2822,MAD,1229,ORD,3830,0,333,9100,Kolkata,Banglore,9/05/2019
Air India,IB,2822,MAD,1229,ORN,231,0,319,4878,Kolkata,Banglore,18/05/2019
Air India,IB,2822,MAD,1229,ORY,1386,0,320 321 319,6416,Banglore,Delhi,18/06/2019
Jet Airways,IB,2822,MAD,1229,OVD,1214,0,319 320,2017,Delhi,Cochin,15/06/2019
IndiGo,IB,2822,MAD,1229,PMI,3998,0,32S,10976,Kolkata,Banglore,15/05/2019
GoAir,IB,2822,MAD,1229,PNA,1234,0,CR9 CR2 CRK,10031,Chennai,Kolkata,3/05/2019
Jet Airways,IB,2822,MAD,1229,PRG,1587,0,321 320,4462,Delhi,Cochin,18/05/2019
Jet Airways,IB,2822,MAD,1229,PTY,1871,0,346 342 333,5073,Delhi,Cochin,15/05/2019
IndiGo,IB,2822,MAD,1229,RAK,1075,0,CR9 CRK CR2,4326,Kolkata,Banglore,9/05/2019
Jet Airways,IB,2822,MAD,1229,RJL,5781,0,CR2,10161,Delhi,Cochin,1/06/2019
IndiGo,IB,2822,MAD,1229,SCL,2650,0,346 345 342,3175,Banglore,Delhi,27/05/2019
Jet Airways,IB,2822,MAD,1229,SCQ,1243,0,32S,12312,Delhi,Cochin,12/06/2019
Jet Airways,IB,2822,MAD,1229,SDR,1251,0,319,12604,Chennai,Kolkata,15/03/2019
IndiGo,IB,2822,MAD,1229,SJO,1885,0,345 346,10877,Delhi,Cochin,1/06/2019
GoAir,IB,2822,MAD,1229,SOF,1194,0,319 320 E90,4226,Chennai,Kolkata,21/03/2019
IndiGo,IB,2822,MAD,1229,SPC,1053,0,32S,5406,Banglore,Delhi,18/06/2019
Multiple carriers,IB,2822,MAD,1229,SSG,891,0,319,8618,Mumbai,Hyderabad,3/04/2019
Air India,IB,2822,MAD,1229,SVQ,1253,0,32S,4174,Delhi,Cochin,27/06/2019
IndiGo,IB,2822,MAD,1229,SXB,1435,0,CR2,10651,Kolkata,Banglore,24/03/2019
Jet Airways,IB,2822,MAD,1229,TFN,1057,0,32S,5963,Banglore,New Delhi,03/03/2019
Multiple carriers,IB,2822,MAD,1229,TFS,1056,0,32S,10368,Kolkata,Banglore,12/05/2019
Vistara,IB,2822,MAD,1229,TLS,1273,0,CR9 CRK CR2,7681,Delhi,Cochin,27/05/2019
IndiGo,IB,2822,MAD,1229,TLV,1590,0,319,7485,Delhi,Cochin,9/04/2019
Jet Airways,IB,2822,MAD,1229,TNG,1080,0,CRK CR9,4544,Chennai,Kolkata,18/03/2019
IndiGo,IB,2822,MAD,1229,TRN,1526,0,CRK CR9,4649,Delhi,Cochin,15/06/2019
Multiple carriers,IB,2822,MAD,1229,TXL,351,0,738,11982,Delhi,Cochin,27/05/2019
IndiGo,IB,2822,MAD,1229,UIO,2688,0,342 345 346 340,4995,Kolkata,Banglore,9/05/2019
Multiple carriers,IB,2822,MAD,1229,VCE,1551,0,321 319 320,5069,Banglore,Delhi,6/05/2019
Jet Airways,IB,2822,MAD,1229,VGO,1250,0,32S,3873,Delhi,Cochin,1/05/2019
Air India,IB,2822,MAD,1229,VIE,1613,0,320 321 319,3873,Kolkata,Banglore,24/03/2019
Air India,IB,2822,MAD,1229,VLC,1246,0,CR9 AT7 CRK CR2,8907,Banglore,Delhi,3/05/2019
Jet Airways,IB,2822,MAD,1229,XRY,1226,0,CRK CR9 CR2,10844,Chennai,Kolkata,21/03/2019
IndiGo,IB,2822,MAD,1229,ZRH,1678,0,319,10844,Kolkata,Banglore,21/05/2019
GoAir,IB,2822,MAH,1231,BCN,1218,0,320,9663,Kolkata,Banglore,9/05/2019
SpiceJet,IB,2822,MAH,1231,MAD,1229,0,CRK,13292,Delhi,Cochin,21/03/2019
Jet Airways,IB,2822,MAH,1231,PMI,3998,0,CR9,14441,Banglore,Delhi,15/06/2019
Jet Airways,IB,2822,MAH,1231,VLC,1246,0,CR2 AT7,4050,Delhi,Cochin,1/06/2019
Multiple carriers,IB,2822,MAN,478,JFK,3797,0,757,6144,Mumbai,Hyderabad,12/05/2019
Vistara,IB,2822,MAN,478,LHR,507,0,319 320 321,14871,Delhi,Cochin,27/03/2019
IndiGo,IB,2822,MAN,478,ORD,3830,0,763,4483,Kolkata,Banglore,24/03/2019
SpiceJet,IB,2822,MCO,3878,LGW,502,0,777,6979,Kolkata,Banglore,18/03/2019
Jet Airways,IB,2822,MCT,2194,AUH,2179,0,777,8040,Delhi,Cochin,1/04/2019
Jet Airways,IB,2822,MEX,1824,MAD,1229,0,345 346,7048,Chennai,Kolkata,27/03/2019
IndiGo,IB,2822,MEX,1824,MIA,3576,0,738,3573,Delhi,Cochin,21/03/2019
IndiGo,IB,2822,MGA,1863,SJO,1885,0,E90,5054,Mumbai,Hyderabad,12/06/2019
IndiGo,IB,2822,MIA,3576,ATL,3682,0,ER4 738,8582,Kolkata,Banglore,24/03/2019
Multiple carriers Premium economy,IB,2822,MIA,3576,BCN,1218,0,763,8759,Delhi,Cochin,21/03/2019
IndiGo,IB,2822,MIA,3576,CDG,1382,0,763,6442,Delhi,Cochin,15/06/2019
Vistara,IB,2822,MIA,3576,LHR,507,0,744 77W 777,8879,Kolkata,Banglore,18/05/2019
Jet Airways,IB,2822,MIA,3576,MAD,1229,0,333 346,10031,Delhi,Cochin,6/04/2019
Multiple carriers,IB,2822,MIA,3576,MSY,3861,0,738,10368,Delhi,Cochin,15/05/2019
IndiGo,IB,2822,MIA,3576,MXP,1524,0,763,3943,Kolkata,Banglore,18/04/2019
Jet Airways,IB,2822,MJV,1227,MAD,1229,0,CR2,14871,Delhi,Cochin,1/06/2019
IndiGo,IB,2822,MLA,1606,BCN,1218,0,320,4995,Delhi,Cochin,21/03/2019
IndiGo,IB,2822,MLN,1058,AGP,1230,0,AT7,10791,Delhi,Cochin,12/06/2019
GoAir,IB,2822,MLN,1058,GRX,1223,0,AT7,2753,Mumbai,Hyderabad,6/03/2019
Jet Airways,IB,2822,MLN,1058,LEI,1213,0,AT7,4423,Delhi,Cochin,21/05/2019
Jet Airways,IB,2822,MLN,1058,MAD,1229,0,AT7,4409,Banglore,Delhi,3/04/2019
IndiGo,IB,2822,MRS,1353,BCN,1218,0,320,6117,Kolkata,Banglore,15/04/2019
Multiple carriers,IB,2822,MRS,1353,MAD,1229,0,CRK,15129,Chennai,Kolkata,12/05/2019
Jet Airways,IB,2822,MRS,1353,PMI,3998,0,320,9345,Mumbai,Hyderabad,24/06/2019
SpiceJet,IB,2822,MSY,3861,MIA,3576,0,738,8085,Kolkata,Banglore,9/05/2019
Vistara,IB,2822,MUC,346,AGP,1230,0,320,15554,Kolkata,Banglore,1/06/2019
Jet Airways,IB,2822,MUC,346,BCN,1218,0,320,3573,Kolkata,Banglore,27/04/2019
IndiGo,IB,2822,MUC,346,MAD,1229,0,319 320 321,17073,Delhi,Cochin,27/05/2019
SpiceJet,IB,2822,MXP,1524,BCN,1218,0,320,6795,Kolkata,Banglore,9/06/2019
SpiceJet,IB,2822,MXP,1524,BIO,1216,0,320,5403,Kolkata,Banglore,15/05/2019
Air India,IB,2822,MXP,1524,JFK,3797,0,763,3540,Kolkata,Banglore,6/05/2019
Jet Airways,IB,2822,MXP,1524,MAD,1229,0,321 320,6216,Delhi,Cochin,1/06/2019
Jet Airways,IB,2822,MXP,1524,MIA,3576,0,763,3359,Delhi,Cochin,12/06/2019
Jet Airways,IB,2822,NAP,1561,BCN,1218,0,320,10844,Mumbai,Hyderabad,9/06/2019
Jet Airways,IB,2822,NCE,1354,BCN,1218,0,320,6961,Banglore,New Delhi,09/03/2019
Jet Airways,IB,2822,NCE,1354,MAD,1229,0,CRK CR9,4107,Delhi,Cochin,6/03/2019
Jet Airways,IB,2822,NCL,521,LHR,507,0,320 319,13069,Banglore,Delhi,18/04/2019
IndiGo,IB,2822,NDR,5673,BCN,1218,0,320,13357,Delhi,Cochin,15/05/2019
IndiGo,IB,2822,NKC,1094,LPA,1054,0,319,6938,Mumbai,Hyderabad,27/06/2019
Air Asia,IB,2822,NTE,1418,AGP,1230,0,320,13292,Delhi,Cochin,1/06/2019
IndiGo,IB,2822,NTE,1418,BCN,1218,0,320,26743,Banglore,Delhi,27/06/2019
Jet Airways,IB,2822,NTE,1418,FCO,1555,0,320,13568,Delhi,Cochin,27/05/2019
IndiGo,IB,2822,NTE,1418,MAD,1229,0,CRK,15353,Delhi,Cochin,1/06/2019
SpiceJet,IB,2822,NTE,1418,SVQ,1253,0,320,3597,Delhi,Cochin,9/06/2019
IndiGo,IB,2822,NUE,347,BCN,1218,0,320,10031,Delhi,Cochin,27/04/2019
Air India,IB,2822,OPO,1636,BCN,1218,0,320,14687,Delhi,Cochin,18/05/2019
Air Asia,IB,2822,OPO,1636,BRU,302,0,320,7229,Kolkata,Banglore,24/03/2019
IndiGo,IB,2822,OPO,1636,MAD,1229,0,CRK CR9,10188,Delhi,Cochin,3/06/2019
Air India,IB,2822,OPO,1636,ORY,1386,0,320,7398,Banglore,Delhi,24/06/2019
Jet Airways,IB,2822,ORD,3830,ATL,3682,0,CR7,16704,Delhi,Cochin,3/03/2019
Jet Airways,IB,2822,ORD,3830,CDG,1382,0,763,8153,Mumbai,Hyderabad,18/06/2019
IndiGo,IB,2822,ORD,3830,DUB,599,0,763,7229,Delhi,Cochin,24/06/2019
IndiGo,IB,2822,ORD,3830,DUS,345,0,763,6943,Mumbai,Hyderabad,3/06/2019
Jet Airways,IB,2822,ORD,3830,FCO,1555,0,763,8937,Banglore,Delhi,9/04/2019
Multiple carriers,IB,2822,ORD,3830,LHR,507,0,763 777 744,9400,Kolkata,Banglore,27/05/2019
SpiceJet,IB,2822,ORD,3830,MAD,1229,0,333,13152,Kolkata,Banglore,9/05/2019
IndiGo,IB,2822,ORD,3830,MAN,478,0,763,3419,Delhi,Cochin,21/05/2019
Air Asia,IB,2822,ORD,3830,MSY,3861,0,E75,7927,Kolkata,Banglore,6/06/2019
Air India,IB,2822,ORN,231,ALC,1212,0,320,9796,Kolkata,Banglore,9/05/2019
Jet Airways,IB,2822,ORN,231,BCN,1218,0,320,8028,Delhi,Cochin,6/05/2019
Vistara,IB,2822,ORN,231,MAD,1229,0,319,10759,Banglore,Delhi,21/05/2019
Vistara,IB,2822,ORY,1386,AGP,1230,0,320,10197,Delhi,Cochin,3/03/2019
Jet Airways,IB,2822,ORY,1386,ALC,1212,0,320,5228,Delhi,Cochin,9/06/2019
SpiceJet,IB,2822,ORY,1386,BCN,1218,0,320,9275,Banglore,New Delhi,21/03/2019
Multiple carriers,IB,2822,ORY,1386,BIO,1216,0,320,5277,Chennai,Kolkata,15/05/2019
Multiple carriers,IB,2822,ORY,1386,BLQ,1538,0,320,13848,Delhi,Cochin,24/04/2019
Vistara,IB,2822,ORY,1386,EWR,3494,0,752,6412,Banglore,Delhi,21/05/2019
IndiGo,IB,2822,ORY,1386,FCO,1555,0,320,13941,Kolkata,Banglore,24/05/2019
Vistara,IB,2822,ORY,1386,FLR,1563,0,320,4668,Banglore,Delhi,15/06/2019
Jet Airways,IB,2822,ORY,1386,IBZ,1225,0,320,3419,Kolkata,Banglore,3/04/2019
Jet Airways,IB,2822,ORY,1386,JFK,3797,0,752,3943,Delhi,Cochin,21/03/2019
Air India,IB,2822,ORY,1386,LHR,507,0,319 320,6528,Delhi,Cochin,24/06/2019
Air Asia,IB,2822,ORY,1386,LIS,1638,0,320,7229,Delhi,Cochin,1/06/2019
Multiple carriers,IB,2822,ORY,1386,LPA,1054,0,320,13542,Delhi,Cochin,27/06/2019
Jet Airways,IB,2822,ORY,1386,MAD,1229,0,321 320 319,8529,Banglore,New Delhi,01/03/2019
IndiGo,IB,2822,ORY,1386,OPO,1636,0,320,8016,Delhi,Cochin,21/03/2019
Jet Airways,IB,2822,ORY,1386,PMI,3998,0,320,13029,Delhi,Cochin,6/03/2019
Air India,IB,2822,ORY,1386,RBA,1072,0,320,15129,Chennai,Kolkata,15/05/2019
Multiple carriers,IB,2822,ORY,1386,SVQ,1253,0,320,10368,Kolkata,Banglore,24/03/2019
Multiple carriers,IB,2822,ORY,1386,TFN,1057,0,321,8666,Kolkata,Banglore,9/05/2019
IndiGo,IB,2822,ORY,1386,TFS,1056,0,321,15554,Banglore,Delhi,6/06/2019
Jet Airways,IB,2822,ORY,1386,VLC,1246,0,320,26890,Delhi,Cochin,9/05/2019
Air India,IB,2822,OSL,644,BCN,1218,0,320,13067,Banglore,New Delhi,09/03/2019
Jet Airways,IB,2822,OSL,644,LHR,507,0,319 320,4544,Delhi,Cochin,18/05/2019
GoAir,IB,2822,OTP,1657,BCN,1218,0,320,8452,Banglore,New Delhi,01/03/2019
Vistara,IB,2822,OVD,1214,AGP,1230,0,320,7268,Banglore,Delhi,9/04/2019
Jet Airways,IB,2822,OVD,1214,BCN,1218,0,320,9627,Delhi,Cochin,27/05/2019
IndiGo,IB,2822,OVD,1214,CDG,1382,0,320,9103,Delhi,Cochin,1/06/2019
Jet Airways,IB,2822,OVD,1214,MAD,1229,0,319 320,11142,Delhi,Cochin,3/03/2019
Multiple carriers,IB,2822,OVD,1214,PMI,3998,0,CR9 CRK,4148,Kolkata,Banglore,24/03/2019
Multiple carriers,IB,2822,OVD,1214,SVQ,1253,0,320,10844,Banglore,Delhi,1/06/2019
Air India,IB,2822,OVD,1214,VLC,1246,0,CRK CR9,9646,Kolkata,Banglore,12/06/2019
Vistara,IB,2822,PHL,3752,LHR,507,0,777 767,12475,Banglore,New Delhi,15/03/2019
IndiGo,IB,2822,PHX,3462,LHR,507,0,744,15554,Banglore,New Delhi,03/03/2019
Vistara,IB,2822,PMC,2665,SCL,2650,0,320,10262,Delhi,Cochin,6/03/2019
Air India,IB,2822,PMI,3998,AGP,1230,0,320,6961,Delhi,Cochin,21/05/2019
Vistara,IB,2822,PMI,3998,ALC,1212,0,320,10262,Banglore,Delhi,1/06/2019
Multiple carriers,IB,2822,PMI,3998,AMS,580,0,320,10262,Delhi,Cochin,18/05/2019
Multiple carriers,IB,2822,PMI,3998,BCN,1218,0,320,3943,Chennai,Kolkata,3/03/2019
Air India,IB,2822,PMI,3998,BIO,1216,0,320 CR9,3625,Delhi,Cochin,18/05/2019
Multiple carriers,IB,2822,PMI,3998,BOD,1264,0,320,13378,Delhi,Cochin,15/05/2019
IndiGo,IB,2822,PMI,3998,BRU,302,0,320,13882,Kolkata,Banglore,18/05/2019
Jet Airways,IB,2822,PMI,3998,DME,4029,0,320,3943,Banglore,Delhi,6/05/2019
IndiGo,IB,2822,PMI,3998,GRX,1223,0,320,14687,Banglore,Delhi,18/06/2019
Jet Airways,IB,2822,PMI,3998,IBZ,1225,0,CR9 AT7,6451,Banglore,Delhi,6/04/2019
Vistara,IB,2822,PMI,3998,ILD,7459,0,CR9,4878,Kolkata,Banglore,24/05/2019
IndiGo,IB,2822,PMI,3998,LCY,503,0,E90,8542,Banglore,Delhi,21/05/2019
IndiGo,IB,2822,PMI,3998,LHR,507,0,319 320,4804,Delhi,Cochin,21/03/2019
Air India,IB,2822,PMI,3998,LYS,1335,0,320,6711,Kolkata,Banglore,12/06/2019
Jet Airways,IB,2822,PMI,3998,MAD,1229,0,32S,16108,Banglore,Delhi,21/06/2019
Multiple carriers,IB,2822,PMI,3998,MAH,1231,0,CR9,3943,Delhi,Cochin,9/05/2019
Jet Airways,IB,2822,PMI,3998,MRS,1353,0,320,15422,Delhi,Cochin,9/05/2019
Jet Airways,IB,2822,PMI,3998,ORY,1386,0,320,5694,Delhi,Cochin,9/06/2019
Jet Airways,IB,2822,PMI,3998,OVD,1214,0,CR9 CRK,12681,Delhi,Cochin,3/03/2019
Jet Airways,IB,2822,PMI,3998,SCQ,1243,0,CR9,8586,Delhi,Cochin,18/05/2019
Jet Airways,IB,2822,PMI,3998,SVQ,1253,0,320,6144,Banglore,New Delhi,01/03/2019
Air India,IB,2822,PMI,3998,TLS,1273,0,320,6015,Kolkata,Banglore,21/05/2019
Jet Airways,IB,2822,PMI,3998,VLC,1246,0,CR9 AT7,7155,Banglore,Delhi,1/04/2019
Jet Airways,IB,2822,PMO,1512,BCN,1218,0,320,12692,Kolkata,Banglore,21/05/2019
Jet Airways,IB,2822,PMO,1512,FLR,1563,0,320,8277,Delhi,Cochin,27/06/2019
Jet Airways,IB,2822,PNA,1234,MAD,1229,0,CRK CR9 CR2,9347,Delhi,Cochin,9/05/2019
Vistara,IB,2822,POS,2902,UVF,2894,0,777,4939,Delhi,Cochin,9/05/2019
Multiple carriers,IB,2822,PRG,1587,BCN,1218,0,320 319,5678,Delhi,Cochin,9/04/2019
Multiple carriers,IB,2822,PRG,1587,FCO,1555,0,320,10844,Kolkata,Banglore,9/03/2019
Multiple carriers,IB,2822,PRG,1587,MAD,1229,0,321 320,7280,Kolkata,Banglore,18/05/2019
Multiple carriers,IB,2822,PSA,1562,BCN,1218,0,320,7618,Delhi,Cochin,6/06/2019
IndiGo,IB,2822,PTY,1871,MAD,1229,0,346 342 333,15147,Mumbai,Hyderabad,1/03/2019
Jet Airways,IB,2822,PTY,1871,MIA,3576,0,738,13941,Delhi,Cochin,18/05/2019
Multiple carriers,IB,2822,PTY,1871,SJO,1885,0,73G,11467,Delhi,Cochin,27/06/2019
IndiGo,IB,2822,PUJ,1760,ANU,2874,0,777,6270,Banglore,Delhi,12/06/2019
Jet Airways,IB,2822,PUQ,2647,PMC,2665,0,320,17057,Delhi,Cochin,15/06/2019
Jet Airways,IB,2822,RAK,1075,BCN,1218,0,320,8016,Delhi,Cochin,27/06/2019
Air India,IB,2822,RAK,1075,MAD,1229,0,CR9 CRK CR2,4760,Banglore,Delhi,9/05/2019
Jet Airways,IB,2822,RBA,1072,ORY,1386,0,320,3815,Mumbai,Hyderabad,24/05/2019
Jet Airways,IB,2822,RDU,3626,LHR,507,0,763,4174,Delhi,Cochin,21/03/2019
IndiGo,IB,2822,RGS,6757,BCN,1218,0,CR2,12692,Delhi,Cochin,15/06/2019
Air India,IB,2822,RJL,5781,MAD,1229,0,CR2,15532,Banglore,Delhi,18/06/2019
Multiple carriers,IB,2822,RNS,1415,BCN,1218,0,320,4995,Kolkata,Banglore,15/05/2019
Jet Airways,IB,2822,SAL,1892,MAD,1229,0,342,12898,Delhi,Cochin,27/05/2019
IndiGo,IB,2822,SAN,3731,LHR,507,0,777,9794,Banglore,Delhi,9/06/2019
Air India,IB,2822,SCL,2650,MAD,1229,0,346 345 342,5228,Delhi,Cochin,9/05/2019
Air Asia,IB,2822,SCQ,1243,AGP,1230,0,320,10262,Kolkata,Banglore,24/05/2019
Vistara,IB,2822,SCQ,1243,BCN,1218,0,320,9646,Kolkata,Banglore,6/06/2019
IndiGo,IB,2822,SCQ,1243,BIO,1216,0,CR9,15149,Delhi,Cochin,15/06/2019
IndiGo,IB,2822,SCQ,1243,BRU,302,0,320,4205,Banglore,Delhi,6/06/2019
IndiGo,IB,2822,SCQ,1243,CDG,1382,0,320,15147,Kolkata,Banglore,24/05/2019
Multiple carriers,IB,2822,SCQ,1243,LPA,1054,0,CR9,13712,Banglore,New Delhi,24/03/2019
IndiGo,IB,2822,SCQ,1243,MAD,1229,0,32S,12415,Kolkata,Banglore,1/04/2019
Air India,IB,2822,SCQ,1243,PMI,3998,0,CR9,5192,Kolkata,Banglore,1/05/2019
IndiGo,IB,2822,SCQ,1243,TFN,1057,0,CR9,5162,Banglore,New Delhi,03/03/2019
Jet Airways,IB,2822,SDR,1251,BCN,1218,0,320,9027,Delhi,Cochin,27/04/2019
Jet Airways,IB,2822,SDR,1251,MAD,1229,0,319,11134,Delhi,Cochin,27/06/2019
IndiGo,IB,2822,SEA,3577,LHR,507,0,744,10844,Kolkata,Banglore,12/06/2019
IndiGo,IB,2822,SFO,3469,LHR,507,0,744,12890,Delhi,Cochin,18/05/2019
Multiple carriers,IB,2822,SIN,3316,LHR,507,0,744 777,14571,Delhi,Cochin,9/05/2019
Jet Airways,IB,2822,SIN,3316,SYD,3361,0,777,12121,Delhi,Cochin,15/03/2019
Air India,IB,2822,SJO,1885,GUA,1767,0,73G,12373,Mumbai,Hyderabad,12/03/2019
Air India,IB,2822,SJO,1885,MAD,1229,0,345 346,10972,Kolkata,Banglore,6/06/2019
Air India,IB,2822,SJO,1885,PTY,1871,0,E90,10262,Banglore,New Delhi,21/03/2019
Jet Airways,IB,2822,SKB,2891,ANU,2874,0,777,12898,Delhi,Cochin,21/03/2019
Jet Airways,IB,2822,SLM,1238,BCN,1218,0,CR2,6442,Delhi,Cochin,6/03/2019
Jet Airways,IB,2822,SOF,1194,MAD,1229,0,319 320 E90,5403,Kolkata,Banglore,18/05/2019
Multiple carriers,IB,2822,SPC,1053,MAD,1229,0,32S,5703,Kolkata,Banglore,1/04/2019
Multiple carriers,IB,2822,SSG,891,MAD,1229,0,319,9871,Delhi,Cochin,27/06/2019
Jet Airways,IB,2822,STR,350,BCN,1218,0,320,4174,Delhi,Cochin,3/03/2019
Jet Airways,IB,2822,SVG,666,BCN,1218,0,320,11972,Banglore,Delhi,3/06/2019
Multiple carriers,IB,2822,SVQ,1253,AMS,580,0,320,4174,Delhi,Cochin,27/06/2019
Multiple carriers,IB,2822,SVQ,1253,BCN,1218,0,320,4804,Kolkata,Banglore,21/03/2019
Jet Airways,IB,2822,SVQ,1253,BIO,1216,0,320,12681,Kolkata,Banglore,1/05/2019
SpiceJet,IB,2822,SVQ,1253,LCG,1220,0,320,4508,Kolkata,Banglore,6/06/2019
SpiceJet,IB,2822,SVQ,1253,LPA,1054,0,320,10262,Kolkata,Banglore,15/05/2019
SpiceJet,IB,2822,SVQ,1253,LYS,1335,0,320,16775,Mumbai,Hyderabad,6/06/2019
Jet Airways,IB,2822,SVQ,1253,MAD,1229,0,32S,7198,Delhi,Cochin,27/05/2019
Air India,IB,2822,SVQ,1253,NTE,1418,0,320,13014,Delhi,Cochin,9/05/2019
Jet Airways,IB,2822,SVQ,1253,ORY,1386,0,320,10991,Banglore,Delhi,15/05/2019
Jet Airways,IB,2822,SVQ,1253,OVD,1214,0,320,3687,Delhi,Cochin,27/06/2019
Multiple carriers,IB,2822,SVQ,1253,PMI,3998,0,320,5530,Delhi,Cochin,24/06/2019
Air India,IB,2822,SVQ,1253,TFN,1057,0,320,3815,Kolkata,Banglore,15/05/2019
Jet Airways,IB,2822,SVQ,1253,TLS,1273,0,CR2 CR9,6535,Kolkata,Banglore,9/06/2019
Multiple carriers,IB,2822,SVQ,1253,VLC,1246,0,CRK CR2 CR9 AT7,17234,Delhi,Cochin,6/03/2019
Jet Airways,IB,2822,SXB,1435,MAD,1229,0,CR2,19907,Banglore,New Delhi,06/03/2019
IndiGo,IB,2822,SYD,3361,SIN,3316,0,777,5022,Delhi,Cochin,9/03/2019
Multiple carriers,IB,2822,TFN,1057,AGP,1230,0,320,6305,Kolkata,Banglore,15/05/2019
Jet Airways,IB,2822,TFN,1057,BCN,1218,0,320,8728,Kolkata,Banglore,15/05/2019
Air India,IB,2822,TFN,1057,BIO,1216,0,320,3943,Delhi,Cochin,3/03/2019
Air Asia,IB,2822,TFN,1057,MAD,1229,0,32S,3175,Kolkata,Banglore,24/03/2019
Air Asia,IB,2822,TFN,1057,ORY,1386,0,321,7229,Kolkata,Banglore,24/05/2019
IndiGo,IB,2822,TFN,1057,SCQ,1243,0,CR9,8620,Kolkata,Banglore,24/03/2019
Jet Airways,IB,2822,TFN,1057,SVQ,1253,0,320,10657,Kolkata,Banglore,9/06/2019
Jet Airways,IB,2822,TFN,1057,VLC,1246,0,CR9,7832,Kolkata,Banglore,12/05/2019
Vistara,IB,2822,TFS,1056,BCN,1218,0,320,11150,Delhi,Cochin,9/05/2019
Jet Airways,IB,2822,TFS,1056,LGW,502,0,320,25735,Banglore,New Delhi,09/03/2019
Jet Airways,IB,2822,TFS,1056,MAD,1229,0,32S,16263,Delhi,Cochin,1/06/2019
Jet Airways,IB,2822,TFS,1056,ORY,1386,0,321,5797,Delhi,Cochin,27/05/2019
Air India,IB,2822,TFS,1056,VGO,1250,0,32S,14237,Delhi,Cochin,18/05/2019
Jet Airways,IB,2822,TLS,1273,AGP,1230,0,320,10262,Banglore,Delhi,3/04/2019
Jet Airways,IB,2822,TLS,1273,BCN,1218,0,320,10262,Delhi,Cochin,21/04/2019
IndiGo,IB,2822,TLS,1273,MAD,1229,0,CRK CR9 CR2,3943,Delhi,Cochin,9/05/2019
Vistara,IB,2822,TLS,1273,PMI,3998,0,320,12898,Kolkata,Banglore,15/04/2019
IndiGo,IB,2822,TLS,1273,SVQ,1253,0,CR2 CR9,3419,Delhi,Cochin,21/05/2019
Multiple carriers,IB,2822,TLV,1590,BCN,1218,0,738,8033,Kolkata,Banglore,18/04/2019
IndiGo,IB,2822,TLV,1590,MAD,1229,0,319,27992,Kolkata,Banglore,21/05/2019
Air India,IB,2822,TNG,1080,BCN,1218,0,320 73G,13941,Kolkata,Banglore,1/04/2019
SpiceJet,IB,2822,TNG,1080,MAD,1229,0,CRK CR9,14388,Kolkata,Banglore,6/06/2019
IndiGo,IB,2822,TPA,3646,LGW,502,0,777,10844,Delhi,Cochin,3/06/2019
Jet Airways,IB,2822,TRN,1526,BCN,1218,0,320,11600,Delhi,Cochin,3/03/2019
Air Asia,IB,2822,TRN,1526,MAD,1229,0,CR9 CRK,5277,Delhi,Cochin,12/06/2019
Jet Airways,IB,2822,TXL,351,BCN,1218,0,738 320 321,10262,Delhi,Cochin,15/06/2019
Multiple carriers,IB,2822,TXL,351,BIO,1216,0,320,6144,Kolkata,Banglore,12/05/2019
Multiple carriers,IB,2822,TXL,351,FLR,1563,0,320,12898,Chennai,Kolkata,21/06/2019
Jet Airways,IB,2822,TXL,351,MAD,1229,0,738,13941,Kolkata,Banglore,12/05/2019
Air India,IB,2822,UIO,2688,GYE,2673,0,342 346 345 340,12373,Kolkata,Banglore,27/03/2019
Vistara,IB,2822,UIO,2688,MAD,1229,0,345 346,3841,Kolkata,Banglore,1/03/2019
Air Asia,IB,2822,UVF,2894,GND,2882,0,777,10697,Delhi,Cochin,3/03/2019
SpiceJet,IB,2822,UVF,2894,LGW,502,0,777,26890,Delhi,Cochin,6/03/2019
Air India,IB,2822,UVF,2894,POS,2902,0,777,2175,Delhi,Cochin,27/03/2019
Jet Airways,IB,2822,VCE,1551,BCN,1218,0,320,9476,Delhi,Cochin,27/03/2019
Jet Airways,IB,2822,VCE,1551,BRU,302,0,320,3100,Delhi,Cochin,21/03/2019
Air India,IB,2822,VCE,1551,MAD,1229,0,320 321 319,10368,Banglore,Delhi,1/06/2019
Multiple carriers,IB,2822,VGO,1250,BCN,1218,0,320,2017,Mumbai,Hyderabad,18/03/2019
Jet Airways,IB,2822,VGO,1250,BIO,1216,0,CR9,3841,Banglore,New Delhi,24/03/2019
IndiGo,IB,2822,VGO,1250,MAD,1229,0,32S,10493,Delhi,Cochin,9/03/2019
IndiGo,IB,2822,VGO,1250,TFS,1056,0,32S,5126,Banglore,New Delhi,09/03/2019
Jet Airways,IB,2822,VIE,1613,BCN,1218,0,320 321,3943,Banglore,New Delhi,21/03/2019
